Macrotrends Data Download

CAC 40 Index - 27 Year Historical Chart

DISCLAIMER AND TERMS OF USE: HISTORICAL DATA IS PROVIDED "AS IS" AND SOLELY
FOR INFORMATIONAL PURPOSES - NOT FOR TRADING PURPOSES OR ADVICE.
NEITHER MACROTRENDS LLC NOR ANY OF OUR INFORMATION PROVIDERS WILL BE LIABLE
FOR ANY DAMAGES RELATING TO YOUR USE OF THE DATA PROVIDED.



ATTRIBUTION: Proper attribution requires clear indication of the data source as "www.macrotrends.net".
A "dofollow" backlink to the originating page is also required if the data is displayed on a web page.


date, value
2006-09-25,5146.4902
2006-09-26,5219.5898
2006-09-27,5243.1001
2006-09-28,5250.0098
2006-09-29,5250.0098
2006-10-02,5243.1299
2006-10-03,5219.7900
2006-10-04,5256.5498
2006-10-05,5288.5298
2006-10-06,5282.0601
2006-10-09,5284.7402
2006-10-10,5309.7900
2006-10-11,5313.1899
2006-10-12,5361.5098
2006-10-13,5353.2300
2006-10-16,5361.9702
2006-10-17,5302.9902
2006-10-18,5361.2900
2006-10-19,5359.7402
2006-10-20,5375.3501
2006-10-23,5411.8101
2006-10-24,5404.5400
2006-10-25,5422.2798
2006-10-26,5433.7900
2006-10-27,5396.0298
2006-10-30,5362.2300
2006-10-31,5348.7300
2006-11-01,5370.8599
2006-11-02,5310.0698
2006-11-03,5336.2998
2006-11-06,5402.3599
2006-11-07,5437.7798
2006-11-08,5437.1602
2006-11-09,5448.6001
2006-11-10,5447.5000
2006-11-13,5490.5601
2006-11-14,5476.2798
2006-11-15,5511.5298
2006-11-16,5505.7202
2006-11-17,5439.7100
2006-11-20,5454.7402
2006-11-21,5459.3501
2006-11-22,5452.4902
2006-11-23,5424.8599
2006-11-24,5389.4600
2006-11-27,5308.6499
2006-11-28,5306.2402
2006-11-29,5381.2500
2006-11-30,5327.6401
2006-12-01,5254.0498
2006-12-04,5296.0801
2006-12-05,5359.6899
2006-12-06,5350.6201
2006-12-07,5379.2100
2006-12-08,5384.1602
2006-12-11,5427.5601
2006-12-12,5426.8198
2006-12-13,5475.8501
2006-12-14,5509.5801
2006-12-15,5541.6201
2006-12-18,5530.3198
2006-12-19,5484.7598
2006-12-20,5514.4199
2006-12-21,5510.3901
2006-12-22,5453.9399
2006-12-27,5540.0098
2006-12-28,5533.3599
2006-12-29,5541.7598
2007-01-02,5617.7100
2007-01-03,5610.9199
2007-01-04,5574.5601
2007-01-05,5517.3501
2007-01-08,5518.5898
2007-01-09,5533.0298
2007-01-10,5501.9502
2007-01-11,5609.7998
2007-01-12,5617.6201
2007-01-15,5631.0801
2007-01-16,5591.5400
2007-01-17,5561.7798
2007-01-18,5555.0400
2007-01-19,5614.7002
2007-01-22,5579.7798
2007-01-23,5575.0698
2007-01-24,5638.0801
2007-01-25,5609.2002
2007-01-26,5582.2998
2007-01-29,5619.7002
2007-01-30,5645.5898
2007-01-31,5608.3101
2007-02-01,5662.2500
2007-02-02,5677.2998
2007-02-05,5681.1099
2007-02-06,5676.7798
2007-02-07,5703.0000
2007-02-08,5665.1001
2007-02-09,5692.4502
2007-02-12,5643.9502
2007-02-13,5682.6899
2007-02-14,5725.8398
2007-02-15,5720.8799
2007-02-16,5713.5898
2007-02-19,5739.8999
2007-02-20,5713.4502
2007-02-21,5694.5601
2007-02-22,5707.8599
2007-02-23,5716.3799
2007-02-26,5762.5400
2007-02-27,5588.3901
2007-02-28,5516.3198
2007-03-01,5458.3999
2007-03-02,5424.7002
2007-03-05,5385.0298
2007-03-06,5437.1299
2007-03-07,5455.0698
2007-03-08,5524.2598
2007-03-09,5537.8398
2007-03-12,5496.0698
2007-03-13,5432.9399
2007-03-14,5296.2202
2007-03-15,5389.8501
2007-03-16,5382.1602
2007-03-19,5458.9502
2007-03-20,5503.2700
2007-03-21,5502.1802
2007-03-22,5598.3701
2007-03-23,5634.7500
2007-03-26,5576.2998
2007-03-27,5587.0601
2007-03-28,5552.6899
2007-03-29,5631.5298
2007-03-30,5634.1602
2007-04-02,5645.5601
2007-04-03,5711.9102
2007-04-04,5739.0098
2007-04-05,5741.3799
2007-04-10,5766.2700
2007-04-11,5751.9199
2007-04-12,5748.9399
2007-04-13,5789.3398
2007-04-16,5861.9702
2007-04-17,5858.1401
2007-04-18,5835.9502
2007-04-19,5829.0400
2007-04-20,5938.8999
2007-04-23,5917.3198
2007-04-24,5886.0298
2007-04-25,5947.3301
2007-04-26,5944.4399
2007-04-27,5930.7700
2007-04-30,5960.0400
2007-05-02,5990.1299
2007-05-03,6004.2798
2007-05-04,6068.8301
2007-05-07,6071.4800
2007-05-08,6034.2500
2007-05-09,6051.6299
2007-05-10,6012.7598
2007-05-11,6050.6299
2007-05-14,6026.4199
2007-05-15,6049.7598
2007-05-16,6017.9102
2007-05-17,6027.0000
2007-05-18,6101.1401
2007-05-21,6089.9102
2007-05-22,6089.7202
2007-05-23,6120.2002
2007-05-24,6048.3101
2007-05-25,6057.4902
2007-05-28,6071.4702
2007-05-29,6056.3901
2007-05-30,6042.1499
2007-05-31,6104.0000
2007-06-01,6168.1499
2007-06-04,6125.8101
2007-06-05,6078.5400
2007-06-06,5977.8701
2007-06-07,5890.4902
2007-06-08,5883.2900
2007-06-11,5940.0898
2007-06-12,5898.1602
2007-06-13,5934.2700
2007-06-14,6047.2300
2007-06-15,6105.2798
2007-06-18,6087.1499
2007-06-19,6071.6699
2007-06-20,6093.2900
2007-06-21,6029.7900
2007-06-22,6023.2500
2007-06-25,6002.8501
2007-06-26,5953.3599
2007-06-27,5941.6699
2007-06-28,6006.3101
2007-06-29,6054.9302
2007-07-02,6026.9502
2007-07-03,6069.8398
2007-07-04,6098.0801
2007-07-05,6059.5298
2007-07-06,6102.6899
2007-07-09,6104.6602
2007-07-10,6019.2202
2007-07-11,6001.0898
2007-07-12,6103.0498
2007-07-13,6117.9600
2007-07-16,6125.6001
2007-07-17,6099.2100
2007-07-18,5995.9702
2007-07-19,6065.5000
2007-07-20,5957.1602
2007-07-23,6009.1602
2007-07-24,5907.4702
2007-07-25,5837.1099
2007-07-26,5675.0498
2007-07-27,5643.9600
2007-07-30,5646.3599
2007-07-31,5751.0801
2007-08-01,5654.2998
2007-08-02,5682.0698
2007-08-03,5597.8901
2007-08-06,5532.9902
2007-08-07,5620.3999
2007-08-08,5749.2900
2007-08-09,5624.7798
2007-08-10,5448.6299
2007-08-13,5569.2798
2007-08-14,5478.6602
2007-08-15,5442.7202
2007-08-16,5265.4702
2007-08-17,5363.6299
2007-08-20,5399.3799
2007-08-21,5418.7798
2007-08-22,5518.1699
2007-08-23,5523.3301
2007-08-24,5569.3799
2007-08-27,5590.5400
2007-08-28,5474.1699
2007-08-29,5520.0200
2007-08-30,5592.5298
2007-08-31,5662.7002
2007-09-03,5651.2700
2007-09-04,5672.7202
2007-09-05,5551.5498
2007-09-06,5576.6201
2007-09-07,5430.1001
2007-09-10,5386.4302
2007-09-11,5478.9399
2007-09-12,5508.0098
2007-09-13,5565.9702
2007-09-14,5538.9199
2007-09-17,5439.3701
2007-09-18,5549.3501
2007-09-19,5730.8198
2007-09-20,5688.7598
2007-09-21,5700.6499
2007-09-24,5692.4902
2007-09-25,5641.5898
2007-09-26,5690.7700
2007-09-27,5733.3701
2007-09-28,5715.6899
2007-10-01,5773.2598
2007-10-02,5799.2700
2007-10-03,5806.1802
2007-10-04,5804.3901
2007-10-05,5843.2402
2007-10-08,5829.3999
2007-10-09,5861.9302
2007-10-10,5838.4902
2007-10-11,5862.8301
2007-10-12,5843.9502
2007-10-15,5807.4399
2007-10-16,5774.3599
2007-10-17,5818.7998
2007-10-18,5767.2402
2007-10-19,5740.4800
2007-10-22,5661.2700
2007-10-23,5705.0498
2007-10-24,5674.6699
2007-10-25,5760.2998
2007-10-26,5794.8701
2007-10-29,5836.1899
2007-10-30,5803.9302
2007-10-31,5847.9502
2007-11-01,5730.9199
2007-11-02,5720.4199
2007-11-05,5684.6201
2007-11-06,5709.4199
2007-11-07,5683.2202
2007-11-08,5631.6299
2007-11-09,5524.1802
2007-11-12,5535.5601
2007-11-13,5538.9102
2007-11-14,5613.6001
2007-11-15,5561.1299
2007-11-16,5523.6299
2007-11-19,5432.5698
2007-11-20,5506.6802
2007-11-21,5381.2998
2007-11-22,5416.1001
2007-11-23,5521.1699
2007-11-26,5458.3901
2007-11-27,5434.1699
2007-11-28,5561.2100
2007-11-29,5598.1099
2007-11-30,5670.5698
2007-12-03,5629.4600
2007-12-04,5547.2100
2007-12-05,5659.0698
2007-12-06,5673.7598
2007-12-07,5718.7500
2007-12-10,5750.9199
2007-12-11,5724.7598
2007-12-12,5743.3198
2007-12-13,5590.9102
2007-12-14,5605.3599
2007-12-17,5514.8799
2007-12-18,5509.3701
2007-12-19,5497.4199
2007-12-20,5511.4502
2007-12-21,5602.7700
2007-12-24,5614.2798
2007-12-27,5627.4800
2007-12-28,5627.2500
2007-12-31,5614.0801
2008-01-02,5550.3599
2008-01-03,5546.0801
2008-01-04,5446.7900
2008-01-07,5452.8301
2008-01-08,5495.6699
2008-01-09,5435.4199
2008-01-10,5400.4302
2008-01-11,5371.4102
2008-01-14,5403.5098
2008-01-15,5250.8198
2008-01-16,5225.3901
2008-01-17,5157.0898
2008-01-18,5092.3999
2008-01-21,4744.4502
2008-01-22,4842.5400
2008-01-23,4636.7598
2008-01-24,4915.2900
2008-01-25,4878.1201
2008-01-28,4848.2998
2008-01-29,4941.4502
2008-01-30,4873.5698
2008-01-31,4869.7900
2008-02-01,4978.0601
2008-02-04,4973.6401
2008-02-05,4776.8599
2008-02-06,4816.4302
2008-02-07,4723.7998
2008-02-08,4709.6499
2008-02-11,4682.7002
2008-02-12,4840.7100
2008-02-13,4855.3999
2008-02-14,4858.6499
2008-02-15,4771.7900
2008-02-18,4861.7998
2008-02-19,4885.8301
2008-02-20,4812.8101
2008-02-21,4858.8501
2008-02-22,4824.5498
2008-02-25,4919.2598
2008-02-26,4973.0698
2008-02-27,4968.8198
2008-02-28,4865.2300
2008-02-29,4790.6602
2008-03-03,4742.6602
2008-03-04,4675.9102
2008-03-05,4756.4199
2008-03-06,4678.0498
2008-03-07,4618.9600
2008-03-10,4566.9902
2008-03-11,4627.6899
2008-03-12,4697.1001
2008-03-13,4630.1899
2008-03-14,4592.1499
2008-03-17,4431.0400
2008-03-18,4582.5898
2008-03-19,4555.9502
2008-03-20,4533.7202
2008-03-25,4692.0000
2008-03-26,4676.6802
2008-03-27,4719.5298
2008-03-28,4695.9199
2008-03-31,4707.0698
2008-04-01,4866.0000
2008-04-02,4911.9702
2008-04-03,4887.8701
2008-04-04,4900.8799
2008-04-07,4944.6001
2008-04-08,4912.6899
2008-04-09,4874.9702
2008-04-10,4859.4199
2008-04-11,4797.9302
2008-04-14,4766.4902
2008-04-15,4780.6802
2008-04-16,4855.1001
2008-04-17,4862.1401
2008-04-18,4961.6899
2008-04-21,4910.3501
2008-04-22,4872.6401
2008-04-23,4944.6499
2008-04-24,4929.5498
2008-04-25,4978.2100
2008-04-28,5012.7500
2008-04-29,4977.1001
2008-04-30,4996.5400
2008-05-02,5069.7100
2008-05-05,5063.3599
2008-05-06,5040.9199
2008-05-07,5075.3101
2008-05-08,5055.5801
2008-05-09,4960.5601
2008-05-12,4976.2100
2008-05-13,4998.6699
2008-05-14,5055.2402
2008-05-15,5057.5098
2008-05-16,5078.0400
2008-05-19,5142.1001
2008-05-20,5054.8799
2008-05-21,5027.5498
2008-05-22,5028.7402
2008-05-23,4933.7700
2008-05-26,4937.8398
2008-05-27,4906.5601
2008-05-28,4971.1099
2008-05-29,4975.8999
2008-05-30,5014.2798
2008-06-02,4935.2100
2008-06-03,4983.7100
2008-06-04,4915.0698
2008-06-05,4907.0601
2008-06-06,4795.3198
2008-06-09,4799.3799
2008-06-10,4761.0801
2008-06-11,4660.9102
2008-06-12,4672.2998
2008-06-13,4682.2998
2008-06-16,4657.7402
2008-06-17,4686.3301
2008-06-18,4618.7500
2008-06-19,4591.3901
2008-06-20,4509.2700
2008-06-23,4511.3701
2008-06-24,4473.7598
2008-06-25,4536.2900
2008-06-26,4426.1899
2008-06-27,4397.3198
2008-06-30,4434.8501
2008-07-01,4341.2100
2008-07-02,4296.4800
2008-07-03,4343.9902
2008-07-04,4266.0000
2008-07-07,4342.5898
2008-07-08,4275.6099
2008-07-09,4339.6602
2008-07-10,4231.5601
2008-07-11,4100.6401
2008-07-14,4142.5298
2008-07-15,4061.1499
2008-07-16,4112.4502
2008-07-17,4225.9902
2008-07-18,4299.3599
2008-07-21,4327.1401
2008-07-22,4327.2598
2008-07-23,4408.7402
2008-07-24,4347.9902
2008-07-25,4377.1802
2008-07-28,4324.4502
2008-07-29,4320.4902
2008-07-30,4400.5498
2008-07-31,4392.3599
2008-08-01,4314.3398
2008-08-04,4280.6299
2008-08-05,4386.3501
2008-08-06,4448.3301
2008-08-07,4457.4302
2008-08-08,4491.8501
2008-08-11,4538.4902
2008-08-12,4518.4800
2008-08-13,4402.9702
2008-08-14,4420.9102
2008-08-15,4453.6201
2008-08-18,4448.8398
2008-08-19,4332.7900
2008-08-20,4365.8701
2008-08-21,4304.6099
2008-08-22,4400.4502
2008-08-25,4355.8701
2008-08-26,4368.5498
2008-08-27,4373.0801
2008-08-28,4461.4902
2008-08-29,4482.6001
2008-09-01,4472.1299
2008-09-02,4539.0698
2008-09-03,4447.1299
2008-09-04,4304.0098
2008-09-05,4196.6602
2008-09-08,4340.1802
2008-09-09,4293.3398
2008-09-10,4283.6602
2008-09-11,4249.0698
2008-09-12,4332.6602
2008-09-15,4168.9702
2008-09-16,4087.3999
2008-09-17,4000.1101
2008-09-18,3957.8601
2008-09-19,4324.8701
2008-09-22,4223.5098
2008-09-23,4139.8198
2008-09-24,4114.5400
2008-09-25,4226.8101
2008-09-26,4163.3799
2008-09-29,3953.4800
2008-09-30,4032.1001
2008-10-01,4054.5400
2008-10-02,3963.2800
2008-10-03,4080.7500
2008-10-06,3711.9800
2008-10-07,3732.2200
2008-10-08,3496.8899
2008-10-09,3442.7000
2008-10-10,3176.4900
2008-10-13,3531.5000
2008-10-14,3628.5200
2008-10-15,3381.0701
2008-10-16,3181.0000
2008-10-17,3329.9199
2008-10-20,3448.5100
2008-10-21,3475.3999
2008-10-22,3298.1799
2008-10-23,3310.8701
2008-10-24,3193.7900
2008-10-27,3067.3501
2008-10-28,3114.9199
2008-10-29,3402.5701
2008-10-30,3407.8201
2008-10-31,3487.0701
2008-11-03,3527.9700
2008-11-04,3691.0901
2008-11-05,3618.1101
2008-11-06,3387.2500
2008-11-07,3469.1201
2008-11-10,3505.7500
2008-11-11,3336.4099
2008-11-12,3233.9600
2008-11-13,3269.4600
2008-11-14,3291.4700
2008-11-17,3182.0300
2008-11-18,3217.3999
2008-11-19,3087.8899
2008-11-20,2980.4199
2008-11-21,2881.2600
2008-11-24,3172.1101
2008-11-25,3209.5601
2008-11-26,3169.8501
2008-11-27,3250.3899
2008-11-28,3262.6799
2008-12-01,3080.4299
2008-12-02,3152.8999
2008-12-03,3166.6499
2008-12-04,3161.1599
2008-12-05,2988.0100
2008-12-08,3247.4800
2008-12-09,3297.8000
2008-12-10,3320.3101
2008-12-11,3306.1299
2008-12-12,3213.6001
2008-12-15,3185.6599
2008-12-16,3251.6599
2008-12-17,3241.9199
2008-12-18,3234.1499
2008-12-19,3225.8999
2008-12-22,3151.3601
2008-12-23,3128.4099
2008-12-24,3116.2100
2008-12-29,3130.7200
2008-12-30,3217.1299
2008-12-31,3217.9700
2009-01-02,3349.6899
2009-01-05,3359.9199
2009-01-06,3396.2200
2009-01-07,3346.0901
2009-01-08,3324.3301
2009-01-09,3299.5000
2009-01-12,3246.1201
2009-01-13,3197.8899
2009-01-14,3052.0000
2009-01-15,2995.8799
2009-01-16,3016.7500
2009-01-19,2989.6899
2009-01-20,2925.2800
2009-01-21,2905.5701
2009-01-22,2869.6201
2009-01-23,2849.1399
2009-01-26,2955.3701
2009-01-27,2954.5300
2009-01-28,3076.0100
2009-01-29,3009.7500
2009-01-30,2973.9199
2009-02-02,2930.0500
2009-02-03,2982.3899
2009-02-04,3068.9900
2009-02-05,3066.2900
2009-02-06,3122.7900
2009-02-09,3134.8701
2009-02-10,3020.7500
2009-02-11,3027.7200
2009-02-12,2964.3401
2009-02-13,2997.8601
2009-02-16,2962.2200
2009-02-17,2875.2300
2009-02-18,2874.0701
2009-02-19,2872.6001
2009-02-20,2750.5500
2009-02-23,2727.8701
2009-02-24,2708.0500
2009-02-25,2696.9199
2009-02-26,2744.8401
2009-02-27,2702.4800
2009-03-02,2581.4600
2009-03-03,2554.5500
2009-03-04,2675.6799
2009-03-05,2569.6299
2009-03-06,2534.4500
2009-03-09,2519.2900
2009-03-10,2663.6799
2009-03-11,2674.2000
2009-03-12,2694.2500
2009-03-13,2705.6299
2009-03-16,2791.6599
2009-03-17,2767.2800
2009-03-18,2760.3401
2009-03-19,2776.9900
2009-03-20,2791.1399
2009-03-23,2869.5701
2009-03-24,2874.3899
2009-03-25,2893.4500
2009-03-26,2892.0701
2009-03-27,2840.6201
2009-03-30,2719.3401
2009-03-31,2807.3401
2009-04-01,2839.6101
2009-04-02,2992.0601
2009-04-03,2958.7400
2009-04-06,2929.7500
2009-04-07,2902.3101
2009-04-08,2921.0601
2009-04-09,2974.1799
2009-04-14,3000.2200
2009-04-15,2985.7400
2009-04-16,3038.1799
2009-04-17,3091.9600
2009-04-20,2969.3999
2009-04-21,2973.9399
2009-04-22,3025.2400
2009-04-23,3008.6201
2009-04-24,3102.8501
2009-04-27,3102.4299
2009-04-28,3051.0200
2009-04-29,3116.9399
2009-04-30,3159.8501
2009-05-04,3237.9700
2009-05-05,3225.0000
2009-05-06,3283.5100
2009-05-07,3251.5200
2009-05-08,3312.5901
2009-05-11,3248.6699
2009-05-12,3231.1001
2009-05-13,3152.8999
2009-05-14,3156.2900
2009-05-15,3169.0500
2009-05-18,3245.3899
2009-05-19,3274.9600
2009-05-20,3303.3701
2009-05-21,3217.4099
2009-05-22,3227.9700
2009-05-25,3236.1599
2009-05-26,3270.0901
2009-05-27,3294.8601
2009-05-28,3263.7000
2009-05-29,3277.6499
2009-06-01,3379.4900
2009-06-02,3378.0400
2009-06-03,3309.6499
2009-06-04,3312.0300
2009-06-05,3339.0500
2009-06-08,3289.6599
2009-06-09,3296.7300
2009-06-10,3315.2700
2009-06-11,3334.9399
2009-06-12,3326.1399
2009-06-15,3219.5801
2009-06-16,3213.9500
2009-06-17,3161.1399
2009-06-18,3194.0601
2009-06-19,3221.2700
2009-06-22,3123.2500
2009-06-23,3116.8201
2009-06-24,3184.7600
2009-06-25,3163.1001
2009-06-26,3129.7300
2009-06-29,3193.6799
2009-06-30,3140.4399
2009-07-01,3217.0000
2009-07-02,3116.4099
2009-07-03,3119.5100
2009-07-06,3082.1599
2009-07-07,3048.5701
2009-07-08,3009.7100
2009-07-09,3025.9399
2009-07-10,2983.1001
2009-07-13,3052.0801
2009-07-14,3081.8701
2009-07-15,3171.2700
2009-07-16,3199.6799
2009-07-17,3218.4600
2009-07-20,3270.9399
2009-07-21,3302.8899
2009-07-22,3305.0701
2009-07-23,3373.7200
2009-07-24,3366.4500
2009-07-27,3372.3601
2009-07-28,3330.9700
2009-07-29,3365.6201
2009-07-30,3435.4900
2009-07-31,3426.2700
2009-08-03,3477.8000
2009-08-04,3476.3701
2009-08-05,3458.5300
2009-08-06,3477.8301
2009-08-07,3521.1399
2009-08-10,3504.5400
2009-08-11,3456.1799
2009-08-12,3507.2400
2009-08-13,3524.3899
2009-08-14,3495.2700
2009-08-17,3419.6899
2009-08-18,3450.6899
2009-08-19,3450.3401
2009-08-20,3505.3201
2009-08-21,3615.8101
2009-08-24,3652.1699
2009-08-25,3680.6101
2009-08-26,3668.3401
2009-08-27,3648.5300
2009-08-28,3693.1399
2009-08-31,3653.5400
2009-09-01,3583.4399
2009-09-02,3573.1299
2009-09-03,3553.5100
2009-09-04,3598.7600
2009-09-07,3652.8301
2009-09-08,3660.9600
2009-09-09,3707.6899
2009-09-10,3705.8701
2009-09-11,3734.8899
2009-09-14,3730.6101
2009-09-15,3752.2100
2009-09-16,3813.7900
2009-09-17,3835.2700
2009-09-18,3827.8401
2009-09-21,3812.1599
2009-09-22,3823.5200
2009-09-23,3821.7900
2009-09-24,3758.3601
2009-09-25,3739.1399
2009-09-28,3825.0000
2009-09-29,3814.1001
2009-09-30,3795.4099
2009-10-01,3720.7700
2009-10-02,3649.8999
2009-10-05,3675.0100
2009-10-06,3770.2100
2009-10-07,3756.4099
2009-10-08,3806.8101
2009-10-09,3799.6101
2009-10-12,3845.8000
2009-10-13,3801.3899
2009-10-14,3882.6699
2009-10-15,3883.8301
2009-10-16,3827.6001
2009-10-19,3892.3601
2009-10-20,3871.4500
2009-10-21,3873.2200
2009-10-22,3820.8501
2009-10-23,3808.2400
2009-10-26,3744.4500
2009-10-27,3743.9500
2009-10-28,3663.7800
2009-10-29,3714.0200
2009-10-30,3607.6899
2009-11-02,3639.4600
2009-11-03,3584.2500
2009-11-04,3670.3301
2009-11-05,3708.7300
2009-11-06,3707.2900
2009-11-09,3785.4900
2009-11-10,3785.5901
2009-11-11,3814.3899
2009-11-12,3808.0701
2009-11-13,3806.0100
2009-11-16,3863.1599
2009-11-17,3829.0601
2009-11-18,3828.1599
2009-11-19,3760.2200
2009-11-20,3729.3601
2009-11-23,3813.1699
2009-11-24,3784.6201
2009-11-25,3809.1599
2009-11-26,3679.2300
2009-11-27,3721.4500
2009-11-30,3680.1499
2009-12-01,3775.7400
2009-12-02,3795.9199
2009-12-03,3799.1101
2009-12-04,3846.6201
2009-12-07,3840.0500
2009-12-08,3785.3000
2009-12-09,3757.3899
2009-12-10,3798.3799
2009-12-11,3803.7200
2009-12-14,3830.4399
2009-12-15,3834.0901
2009-12-16,3875.8201
2009-12-17,3830.8201
2009-12-18,3794.4399
2009-12-21,3872.0601
2009-12-22,3898.3799
2009-12-23,3910.7500
2009-12-24,3912.7300
2009-12-28,3947.1499
2009-12-29,3959.9800
2009-12-30,3935.5000
2009-12-31,3936.3301
2010-01-04,4013.9700
2010-01-05,4012.9099
2010-01-06,4017.6699
2010-01-07,4024.8000
2010-01-08,4045.1399
2010-01-11,4043.0901
2010-01-12,4000.0500
2010-01-13,4000.8601
2010-01-14,4015.7700
2010-01-15,3954.3799
2010-01-18,3977.4600
2010-01-19,4009.6699
2010-01-20,3928.9500
2010-01-21,3862.1599
2010-01-22,3820.7800
2010-01-25,3781.8501
2010-01-26,3807.0400
2010-01-27,3759.8000
2010-01-28,3688.7900
2010-01-29,3739.4600
2010-02-01,3762.0100
2010-02-02,3812.1299
2010-02-03,3793.4700
2010-02-04,3689.2500
2010-02-05,3563.7600
2010-02-08,3607.2700
2010-02-09,3612.7600
2010-02-10,3635.6101
2010-02-11,3616.7500
2010-02-12,3599.0701
2010-02-15,3609.2200
2010-02-16,3669.0400
2010-02-17,3725.2100
2010-02-18,3747.8301
2010-02-19,3769.5400
2010-02-22,3756.7000
2010-02-23,3707.0601
2010-02-24,3715.6799
2010-02-25,3640.7700
2010-02-26,3708.8000
2010-03-01,3769.5400
2010-03-02,3811.9199
2010-03-03,3842.5200
2010-03-04,3828.4099
2010-03-05,3910.4199
2010-03-08,3903.5400
2010-03-09,3910.0100
2010-03-10,3943.5500
2010-03-11,3928.9500
2010-03-12,3927.3999
2010-03-15,3890.9099
2010-03-16,3938.9500
2010-03-17,3957.8899
2010-03-18,3938.1799
2010-03-19,3925.4399
2010-03-22,3928.0000
2010-03-23,3952.5500
2010-03-24,3949.8101
2010-03-25,4000.4800
2010-03-26,3988.9299
2010-03-29,4000.6599
2010-03-30,3987.4099
2010-03-31,3974.0100
2010-04-01,4034.2300
2010-04-06,4053.9399
2010-04-07,4026.9700
2010-04-08,3978.4600
2010-04-09,4050.5400
2010-04-12,4050.5000
2010-04-13,4031.9900
2010-04-14,4057.7000
2010-04-15,4065.6499
2010-04-16,3986.6299
2010-04-19,3970.4700
2010-04-20,4026.6499
2010-04-21,3977.6699
2010-04-22,3924.6499
2010-04-23,3951.3000
2010-04-26,3997.3899
2010-04-27,3844.6001
2010-04-28,3787.0000
2010-04-29,3840.6201
2010-04-30,3816.9900
2010-05-03,3828.4600
2010-05-04,3689.2900
2010-05-05,3636.0300
2010-05-06,3556.1101
2010-05-07,3392.5901
2010-05-10,3720.2900
2010-05-11,3693.2000
2010-05-12,3733.8701
2010-05-13,3731.5400
2010-05-14,3560.3601
2010-05-17,3543.5500
2010-05-18,3617.3201
2010-05-19,3511.6699
2010-05-20,3432.5200
2010-05-21,3430.7400
2010-05-24,3430.9299
2010-05-25,3331.2900
2010-05-26,3408.5901
2010-05-27,3525.3101
2010-05-28,3515.0601
2010-05-31,3507.5601
2010-06-01,3503.0801
2010-06-02,3501.5000
2010-06-03,3557.3401
2010-06-04,3455.6101
2010-06-07,3413.7200
2010-06-08,3380.3601
2010-06-09,3446.7700
2010-06-10,3516.6399
2010-06-11,3555.5200
2010-06-14,3626.0400
2010-06-15,3661.5100
2010-06-16,3675.9299
2010-06-17,3683.0801
2010-06-18,3687.2100
2010-06-21,3736.1499
2010-06-22,3705.3201
2010-06-23,3641.7900
2010-06-24,3555.3601
2010-06-25,3519.7300
2010-06-28,3576.4500
2010-06-29,3432.9900
2010-06-30,3442.8899
2010-07-01,3339.8999
2010-07-02,3348.3701
2010-07-05,3332.4600
2010-07-06,3423.3601
2010-07-07,3483.4399
2010-07-08,3538.2500
2010-07-09,3554.4800
2010-07-12,3567.6599
2010-07-13,3637.7600
2010-07-14,3632.9800
2010-07-15,3581.8201
2010-07-16,3500.1599
2010-07-19,3486.3301
2010-07-20,3468.0200
2010-07-21,3493.9199
2010-07-22,3600.5701
2010-07-23,3607.0500
2010-07-26,3636.1799
2010-07-27,3666.3999
2010-07-28,3670.3601
2010-07-29,3651.9099
2010-07-30,3643.1399
2010-08-02,3752.0300
2010-08-03,3747.5100
2010-08-04,3760.7200
2010-08-05,3764.1899
2010-08-06,3716.0500
2010-08-09,3777.3701
2010-08-10,3730.5801
2010-08-11,3628.2900
2010-08-12,3621.0701
2010-08-13,3610.9099
2010-08-16,3597.6001
2010-08-17,3663.1299
2010-08-18,3647.9299
2010-08-19,3572.3999
2010-08-20,3526.1201
2010-08-23,3553.2300
2010-08-24,3491.1101
2010-08-25,3450.1899
2010-08-26,3475.0300
2010-08-27,3507.4399
2010-08-30,3487.0100
2010-08-31,3490.7900
2010-09-01,3623.8401
2010-09-02,3631.4299
2010-09-03,3672.2000
2010-09-06,3684.7300
2010-09-07,3643.8101
2010-09-08,3677.2100
2010-09-09,3722.1499
2010-09-10,3725.8201
2010-09-13,3767.1499
2010-09-14,3774.3999
2010-09-15,3755.6399
2010-09-16,3736.3000
2010-09-17,3722.0200
2010-09-20,3788.0100
2010-09-21,3784.3999
2010-09-22,3735.0500
2010-09-23,3710.6101
2010-09-24,3782.4800
2010-09-27,3766.1599
2010-09-28,3762.3501
2010-09-29,3737.1201
2010-09-30,3715.1799
2010-10-01,3692.0901
2010-10-04,3649.8101
2010-10-05,3731.9299
2010-10-06,3764.9099
2010-10-07,3770.4700
2010-10-08,3763.1799
2010-10-11,3768.4900
2010-10-12,3748.8601
2010-10-13,3828.3401
2010-10-14,3819.1699
2010-10-15,3827.3701
2010-10-18,3834.5000
2010-10-19,3807.1699
2010-10-20,3828.1499
2010-10-21,3878.2700
2010-10-22,3868.5400
2010-10-25,3870.0000
2010-10-26,3852.6599
2010-10-27,3815.7700
2010-10-28,3834.8401
2010-10-29,3833.5000
2010-11-01,3841.1101
2010-11-02,3865.7200
2010-11-03,3842.9399
2010-11-04,3916.7800
2010-11-05,3916.7300
2010-11-08,3913.7000
