"date","Mkt.RF","SMB","HML","RF","Exc_ret_t1","Exc_ret_t5","Mkt.RF.mult"
2014-10-02,0.15,1.03,-0.39,0,20519.146001157,101.7,1.0015
2014-10-03,1.08,-0.39,-0.44,0,20740.7527779695,97.83,1.0108
2014-10-06,-0.26,-0.78,0.37,0,20686.8268207468,98.7,0.9974
2014-10-07,-1.56,-0.14,0.13,0,20364.1123223431,98.41,0.9844
2014-10-08,1.7,0.03,-0.06,0,20710.302231823,100.28,1.017
2014-10-09,-2.17,-0.42,-0.41,0,20260.8886733924,99.46,0.9783
2014-10-10,-1.3,-0.17,0.5,0,19997.4971206383,100.22,0.987
2014-10-13,-1.59,1.34,0.48,0,19679.5369164202,101.14,0.9841
2014-10-14,0.28,0.87,-0.12,0,19734.6396197861,100.94,1.0028
2014-10-15,-0.54,1.84,-1.33,0,19628.0725658393,101.98,0.9946
2014-10-16,0.22,1.05,0.24,0,19671.2543254841,99.15,1.0022
2014-10-17,1.14,-1.58,-0.09,0,19895.5066247947,101.29,1.0114
2014-10-20,0.94,0.21,-0.32,0,20082.5243870677,100.66,1.0094
2014-10-21,1.98,-0.43,0.07,0,20480.1583699317,99.83,1.0198
2014-10-22,-0.85,-0.57,0.17,0,20306.0770237873,101.37,0.9915
2014-10-23,1.29,0.53,-0.44,0,20568.0254173941,99.82,1.0129
2014-10-24,0.66,-0.47,-0.12,0,20703.7743851489,100.6,1.0066
2014-10-27,-0.17,0.12,-0.31,0,20668.5779686942,101.23,0.9983
2014-10-28,1.37,1.58,0.03,0,20951.7374868653,99.99,1.0137
2014-10-29,-0.18,-0.06,0.44,0,20914.0243593889,99.65,0.9982
2014-10-30,0.6,0.27,-0.52,0,21039.5085055452,100.48,1.006
2014-10-31,1.23,0.29,0.2,0,21298.2944601634,100.49,1.0123
2014-11-03,-0.01,-0.26,-0.07,0,21296.1646307174,100.09,0.9999
2014-11-04,-0.35,-0.01,-0.2,0,21221.6280545099,100.33,0.9965
2014-11-05,0.48,-0.56,0.86,0,21323.4918691716,100.1,1.0048
2014-11-06,0.49,0.09,-0.47,0,21427.9769793305,100.07,1.0049
2014-11-07,0.09,0,0.47,0,21447.2621586119,99.97,1.0009
2014-11-10,0.33,0.2,-0.52,0,21518.0381237353,100.06,1.0033
2014-11-11,0.1,0.02,-0.27,0,21539.5561618591,99.95,1.001
2014-11-12,0.07,0.75,-0.27,0,21554.6338511724,100.51,1.0007
2014-11-13,-0.03,-0.9,-0.36,0,21548.167461017,99.79,0.9997
2014-11-14,0.06,-0.16,0.17,0,21561.0963614936,100.31,1.0006
2014-11-17,-0.05,-0.98,0.24,0,21550.3158133129,100.48,0.9995
2014-11-18,0.51,0.05,-0.35,0,21660.2224239608,100.4,1.0051
2014-11-19,-0.21,-0.94,-0.04,0,21614.7359568705,99.91,0.9979
2014-11-20,0.31,0.88,0.01,0,21681.7416383368,100.3,1.0031
2014-11-21,0.48,-0.39,-0.07,0,21785.8139982008,99.66,1.0048
2014-11-24,0.4,0.96,-0.55,0,21872.9572541936,99.11,1.004
2014-11-25,-0.09,0.04,-0.03,0,21853.2715926648,100.65,0.9991
2014-11-26,0.3,0.1,-0.48,0,21918.8314074428,100.46,1.003
2014-11-28,-0.34,-0.89,-1.16,0,21844.3073806575,99.83,0.9966
2014-12-01,-0.89,-0.99,0.62,0,21649.8930449696,100.25,0.9911
2014-12-02,0.65,0.4,0.09,0,21790.6173497619,99.18,1.0065
2014-12-03,0.46,0.42,0.32,0,21890.8541895708,100.13,1.0046
2014-12-04,-0.17,-0.32,0.08,0,21853.6397374486,98.28,0.9983
2014-12-05,0.25,0.58,0.25,0,21908.2738367922,100.5,1.0025
2014-12-08,-0.82,-0.57,0.21,0,21728.6259913305,98.45,0.9918
2014-12-09,0.13,1.71,-0.1,0,21756.8732051192,99.32,1.0013
2014-12-10,-1.72,-0.62,-0.12,0,21382.6549859912,99.2,0.9828
2014-12-11,0.5,-0.08,-0.18,0,21489.5682609211,102.15,1.005
2014-12-12,-1.55,0.51,-0.59,0,21156.4799528768,102.36,0.9845
2014-12-15,-0.68,-0.27,0.08,0,21012.6158891973,100.43,0.9932
2014-12-16,-0.8,0.6,0.62,0,20844.5149620837,100.37,0.992
2014-12-17,2.15,0.86,-0.07,0,21292.6720337685,100.21,1.0215
2014-12-18,2.36,-0.87,-0.19,0,21795.1790937654,100.07,1.0236
2014-12-19,0.43,-0.24,0.23,0,21888.8983638686,100.39,1.0043
2014-12-22,0.37,0.21,-0.1,0,21969.8872878149,100.13,1.0037
2014-12-23,0.21,-0.31,1.1,0,22016.0240511193,99.52,1.0021
2014-12-24,0.07,0.36,-0.18,0,22031.4352679551,99.07,1.0007
2014-12-26,0.39,0.38,-0.32,0,22117.3578655002,99.88,1.0039
2014-12-29,0.13,0.16,0.58,0,22146.1104307253,98.16,1.0013
2014-12-30,-0.48,0.06,0.32,0,22039.8091006578,98.96,0.9952
2014-12-31,-0.93,0.51,-0.4,0,21834.8388760217,101.19,0.9907
2015-01-02,-0.12,-0.61,0.08,0,21808.6370693705,101.81,0.9988
2015-01-05,-1.84,0.33,-0.68,0,21407.3581472941,99.15,0.9816
2015-01-06,-1.04,-0.78,-0.31,0,21184.7216225622,99.21,0.9896
2015-01-07,1.19,0.2,-0.66,0,21436.8198098707,99.81,1.0119
2015-01-08,1.81,-0.11,-0.28,0,21824.8262484293,99.4,1.0181
2015-01-09,-0.85,0.01,-0.47,0,21639.3152253177,98.92,0.9915
2015-01-12,-0.79,0.4,-0.44,0,21468.3646350377,101.36,0.9921
2015-01-13,-0.19,0.27,0.01,0,21427.5747422311,100.11,0.9981
2015-01-14,-0.6,0.29,-0.51,0,21299.0092937777,100.42,0.994
2015-01-15,-1.08,-0.98,0.59,0,21068.9799934049,101.58,0.9892
2015-01-16,1.36,0.46,-0.13,0,21355.5181213152,99.53,1.0136
2015-01-20,0.11,-0.66,-0.51,0,21379.0091912487,100.43,1.0011
2015-01-21,0.42,-0.96,0.57,0,21468.8010298519,98.79,1.0042
2015-01-22,1.58,0.45,0.42,0,21808.0080861236,98.61,1.0158
2015-01-23,-0.47,0.52,-0.77,0,21705.5104481188,100.98,0.9953
2015-01-26,0.43,0.59,-0.05,0,21798.8441430457,98.69,1.0043
2015-01-27,-1.21,0.65,0.2,0,21535.0781289149,101.24,0.9879
2015-01-28,-1.39,-0.06,-0.82,0,21235.740542923,101.49,0.9861
2015-01-29,0.98,0.25,0.03,0,21443.8508002436,99.65,1.0098
2015-01-30,-1.31,-0.78,0.05,0,21162.9363547604,101.1,0.9869
2015-02-02,1.24,-0.46,1,0,21425.3567655594,99.8,1.0124
2015-02-03,1.49,0.16,0.49,0,21744.5945813663,99.54,1.0149
2015-02-04,-0.35,-0.08,-0.23,0,21668.4885003315,101.05,0.9965
2015-02-05,1.1,0.47,-0.07,0,21906.8418738351,100.03,1.011
2015-02-06,-0.2,0.08,0.35,0,21863.0281900875,101,0.998
2015-02-09,-0.46,-0.37,0.12,0,21762.4582604131,100.47,0.9954
2015-02-10,1.05,-0.3,-0.72,0,21990.9640721474,100.17,1.0105
2015-02-11,0.03,-0.09,-0.33,0,21997.561361369,100.03,1.0003
2015-02-12,1,0.15,-0.06,0,22217.5369749827,99.99,1.01
2015-02-13,0.47,0.17,-0.32,0,22321.9593987651,100.61,1.0047
2015-02-17,0.17,-0.02,-0.07,0,22359.906729743,99.92,1.0017
2015-02-18,0.03,0.31,-0.81,0,22366.614701762,100.32,1.0003
2015-02-19,-0.01,0.26,-0.37,0,22364.3780402918,100.02,0.9999
2015-02-20,0.61,-0.41,-0.27,0,22500.8007463376,99.92,1.0061
2015-02-23,-0.08,0.04,-0.37,0,22482.8001057405,99.64,0.9992
2015-02-24,0.32,-0.04,0.72,0,22554.7450660789,100.62,1.0032
2015-02-25,0.02,0.24,-0.49,0,22559.2560150921,99.57,1.0002
2015-02-26,-0.08,0.66,-0.49,0,22541.20861028,99.59,0.9992
2015-02-27,-0.36,-0.22,0.19,0,22460.060259283,100.15,0.9964
2015-03-02,0.62,0.23,-0.46,0,22599.3126328906,98.71,1.0062
2015-03-03,-0.43,-0.31,0.31,0,22502.1355885691,100.37,0.9957
2015-03-04,-0.41,0.12,-0.38,0,22409.876832656,98.37,0.9959
2015-03-05,0.15,0.26,-0.42,0,22443.491647905,99.96,1.0015
2015-03-06,-1.29,0.28,0.43,0,22153.970605647,101.28,0.9871
2015-03-09,0.37,0.09,-0.02,0,22235.9402968879,99.43,1.0037
2015-03-10,-1.63,0.44,-0.52,0,21873.4944700486,101.23,0.9837
2015-03-11,-0.04,0.54,0.51,0,21864.7450722606,99.8,0.9996
2015-03-12,1.28,0.38,0.5,0,22144.6138091855,101.08,1.0128
2015-03-13,-0.57,0.22,-0.04,0,22018.3895104732,99.64,0.9943
2015-03-16,1.23,-0.78,-0.38,0,22289.215701452,100.81,1.0123
2015-03-17,-0.2,0.53,-0.02,0,22244.6372700491,99.81,0.998
2015-03-18,1.08,-0.53,0.02,0,22484.8793525656,99.49,1.0108
2015-03-19,-0.36,0.9,-1.12,0,22403.9337868964,98.44,0.9964
2015-03-20,0.81,-0.16,0.56,0,22585.4056505702,99.78,1.0081
2015-03-23,-0.19,0.21,0.23,0,22542.4933798342,100.32,0.9981
2015-03-24,-0.51,0.6,-0.25,0,22427.526663597,101.24,0.9949
2015-03-25,-1.56,-1,1.03,0,22077.6572476449,99.25,0.9844
2015-03-26,-0.22,0.11,-0.04,0,22029.0864017001,99.62,0.9978
2015-03-27,0.32,0.5,-0.71,0,22099.5794781855,100.35,1.0032
2015-03-30,1.24,0.01,0,0,22373.614263715,100.61,1.0124
2015-03-31,-0.75,0.41,0.38,0,22205.8121567371,99.78,0.9925
2015-04-01,-0.38,0.33,0.44,0,22121.4300705415,100.37,0.9962
2015-04-02,0.35,-0.08,0.28,0,22198.8550757884,100.41,1.0035
2015-04-06,0.61,-0.28,-0.11,0,22334.2680917507,100.49,1.0061
2015-04-07,-0.22,-0.19,-0.18,0,22285.1327019489,99.62,0.9978
2015-04-08,0.37,0.55,-0.73,0,22367.5876929461,100.1,1.0037
2015-04-09,0.41,-0.71,-0.07,0,22459.2948024872,100.57,1.0041
2015-04-10,0.49,-0.07,-0.29,0,22569.3453470194,99.92,1.0049
2015-04-13,-0.38,0.5,0.24,0,22483.5818347007,98.77,0.9962
2015-04-14,0.1,-0.22,0.23,0,22506.0654165354,100.95,1.001
2015-04-15,0.57,0.25,0.36,0,22634.3499894097,99.9,1.0057
2015-04-16,-0.08,-0.08,-0.21,0,22616.2425094181,100.46,0.9992
2015-04-17,-1.23,-0.46,0.16,0,22338.0627265523,100.29,0.9877
2015-04-20,0.95,0.17,-0.27,0,22550.2743224545,100.17,1.0095
2015-04-21,-0.1,0.18,-0.73,0,22527.7240481321,99.46,0.999
2015-04-22,0.46,-0.37,0.18,0,22631.3515787535,100.27,1.0046
2015-04-23,0.29,0.29,-0.25,0,22696.9824983319,99.62,1.0029
2015-04-24,0.17,-0.5,-0.31,0,22735.567368579,98.89,1.0017
2015-04-27,-0.54,-0.7,0.56,0,22612.7953047887,101.01,0.9946
2015-04-28,0.27,0.18,1.06,0,22673.8498521116,100.32,1.0027
2015-04-29,-0.38,-0.74,0.74,0,22587.6892226736,98.81,0.9962
2015-04-30,-1.11,-1.07,0.73,0,22336.9658723019,99.69,0.9889
2015-05-01,1.01,-0.3,-0.6,0,22562.5692276122,100.39,1.0101
2015-05-04,0.32,0.04,0.23,0,22634.7694491405,101.21,1.0032
2015-05-05,-1.19,-0.16,0.52,0,22365.4156926958,99.61,0.9881
2015-05-06,-0.31,0.63,-0.13,0,22296.0829040484,99.73,0.9969
2015-05-07,0.39,0.08,-0.36,0,22383.0376273742,100.01,1.0039
2015-05-08,1.21,-0.55,-0.12,0,22653.8723826654,101.01,1.0121
2015-05-11,-0.39,0.69,-0.02,0,22565.522280373,100.05,0.9961
2015-05-12,-0.27,-0.01,0.11,0,22504.595370216,100.44,0.9973
2015-05-13,0.01,-0.02,0.04,0,22506.8458297531,99.91,1.0001
2015-05-14,1.01,-0.1,-0.34,0,22734.1649726336,99.95,1.0101
2015-05-15,0.05,-0.24,-0.21,0,22745.5320551199,100.23,1.0005
2015-05-18,0.44,0.74,-0.09,0,22845.6123961624,99.78,1.0044
2015-05-19,-0.09,-0.12,0.24,0,22825.0513450059,98.99,0.9991
2015-05-20,-0.05,0.21,-0.12,0,22813.6388193334,100.93,0.9995
2015-05-21,0.23,-0.29,0.01,0,22866.1101886178,99.88,1.0023
2015-05-22,-0.22,-0.11,-0.12,0,22815.8047462029,99.42,0.9978
2015-05-26,-1.01,-0.02,-0.02,0,22585.3651182662,100.17,0.9899
2015-05-27,0.93,0.33,-0.3,0,22795.4090138661,99.98,1.0093
2015-05-28,-0.12,0.09,0.15,0,22768.0545230494,100.39,0.9988
2015-05-29,-0.58,0.01,0.04,0,22635.9998068158,99.12,0.9942
2015-06-01,0.17,-0.04,-0.22,0,22674.4810064873,100.06,1.0017
2015-06-02,-0.02,0.32,0.35,0,22669.946110286,99.34,0.9998
2015-06-03,0.39,0.88,-0.24,0,22758.3589001162,100.02,1.0039
2015-06-04,-0.88,-0.1,0,0,22558.0853417951,101.2,0.9912
2015-06-05,0.06,0.81,0.1,0,22571.6201930002,100.21,1.0006
2015-06-08,-0.66,0.05,0,0,22422.6474997264,99.37,0.9934
2015-06-09,0.02,-0.31,0.37,0,22427.1320292264,99.55,1.0002
2015-06-10,1.2,0.16,0.21,0,22696.2576135771,100.57,1.012
2015-06-11,0.21,-0.11,-0.1,0,22743.9197545656,100.16,1.0021
2015-06-12,-0.63,0.33,0.12,0,22600.6330601118,100.99,0.9937
2015-06-15,-0.45,0.11,-0.14,0,22498.9302113413,99.57,0.9955
2015-06-16,0.57,0.1,-0.01,0,22627.174113546,100.63,1.0057
2015-06-17,0.16,-0.29,-0.65,0,22663.3775921277,100.12,1.0016
2015-06-18,0.99,0.23,-0.44,0,22887.7450302897,99.21,1.0099
2015-06-19,-0.43,0.56,-0.2,0,22789.3277266595,99.75,0.9957
2015-06-22,0.63,0.09,-0.05,0,22932.9004913374,99.94,1.0063
2015-06-23,0.12,0.23,0.29,0,22960.419971927,97.85,1.0012
2015-06-24,-0.79,-0.12,0.12,0,22779.0326541488,100.34,0.9921
2015-06-25,-0.25,0.37,-0.2,0,22722.0850725134,100.61,0.9975
2015-06-26,-0.06,-0.22,0.41,0,22708.4518214699,99.89,0.9994
2015-06-29,-2.15,-0.44,0.17,0,22220.2201073083,99.63,0.9785
2015-06-30,0.34,0.31,-0.65,0,22295.7688556732,100.53,1.0034
2015-07-01,0.61,-0.77,-0.03,0,22431.7730456928,98.32,1.0061
2015-07-02,-0.11,-0.57,-0.1,0,22407.0980953425,100.29,0.9989
2015-07-06,-0.37,0.19,-0.55,0,22324.1918323897,101.24,0.9963
2015-07-07,0.53,-0.45,-0.3,0,22442.5100491014,101.14,1.0053
2015-07-08,-1.68,-0.01,0.09,0,22065.4758802765,100.47,0.9832
2015-07-09,0.29,0.15,0.02,0,22129.4657603293,99.81,1.0029
2015-07-10,1.24,0.23,-0.51,0,22403.8711357574,100.78,1.0124
2015-07-13,1.14,-0.08,-0.43,0,22659.275266705,100.05,1.0114
2015-07-14,0.47,0.17,0.1,0,22765.7738604585,99.99,1.0047
2015-07-15,-0.19,-0.8,-0.06,0,22722.5188901237,99.53,0.9981
2015-07-16,0.78,-0.16,-0.64,0,22899.7545374666,99.82,1.0078
2015-07-17,0.05,-0.59,-0.66,0,22911.2044147354,99.4,1.0005
2015-07-20,-0.01,-0.71,-0.6,0,22908.9132942939,98.92,0.9999
2015-07-21,-0.47,0.01,0.3,0,22801.2414018107,99.26,0.9953
2015-07-22,-0.18,0.19,0.23,0,22760.1991672875,101.23,0.9982
2015-07-23,-0.6,-0.39,-0.31,0,22623.6379722837,100.74,0.994
2015-07-24,-1.08,-0.63,0.05,0,22379.3026821831,100.12,0.9892
2015-07-27,-0.74,-0.25,0.07,0,22213.6958423349,99.85,0.9926
2015-07-28,1.23,-0.36,-0.13,0,22486.9243011956,99.66,1.0123
2015-07-29,0.74,-0.39,0.53,0,22653.3275410245,99.86,1.0074
2015-07-30,0.12,0.15,-0.28,0,22680.5115340737,100.36,1.0012
2015-07-31,-0.15,0.85,-1.01,0,22646.4907667726,99.12,0.9985
2015-08-03,-0.34,-0.33,-0.21,0,22569.4926981656,99.64,0.9966
2015-08-04,-0.14,0.03,-0.13,0,22537.8954083881,101.31,0.9986
2015-08-05,0.36,-0.02,-0.41,0,22619.0318318583,99.02,1.0036
2015-08-06,-0.88,-0.53,1.93,0,22419.984351738,100.07,0.9912
2015-08-07,-0.36,-0.48,-0.3,0,22339.2724080717,99.86,0.9964
2015-08-10,1.31,0.15,0.7,0,22631.9168766175,100.43,1.0131
2015-08-11,-0.98,-0.11,0.43,0,22410.1240912266,100.6,0.9902
2015-08-12,0.07,-0.1,-0.32,0,22425.8111780905,99.65,1.0007
2015-08-13,-0.14,-0.47,0.07,0,22394.4150424411,99.15,0.9986
2015-08-14,0.43,0.14,0.44,0,22490.7110271236,97.76,1.0043
2015-08-17,0.6,0.44,-0.87,0,22625.6552932864,97.05,1.006
2015-08-18,-0.35,-0.64,0.38,0,22546.4654997599,96.1,0.9965
2015-08-19,-0.85,-0.12,-0.22,0,22354.8205430119,98.83,0.9915
2015-08-20,-2.24,-0.28,0.58,0,21854.0725628485,103.68,0.9776
2015-08-21,-2.95,1.85,0.14,0,21209.3774222444,102.4,0.9705
2015-08-24,-3.9,0.33,-0.42,0,20382.2117027769,100.23,0.961
2015-08-25,-1.17,0.71,-0.6,0,20143.7398258544,99.26,0.9883
2015-08-26,3.68,-1.36,-0.34,0,20885.0294514459,97.09,1.0368
2015-08-27,2.4,-0.72,0.6,0,21386.2701582806,101.81,1.024
2015-08-28,0.23,0.99,0.08,0,21435.4585796446,100.17,1.0023
2015-08-31,-0.74,0.77,1.42,0,21276.8361861552,98.61,0.9926
2015-09-01,-2.91,0.3,-0.5,0,20657.6802531381,102.52,0.9709
2015-09-02,1.81,-0.15,-0.92,0,21031.5842657199,98.66,1.0181
2015-09-03,0.17,-0.34,0.75,0,21067.3379589716,100.49,1.0017
2015-09-04,-1.39,0.91,-0.57,0,20774.5019613419,100.44,0.9861
2015-09-08,2.52,-0.34,-0.57,0,21298.0194107677,99.59,1.0252
2015-09-09,-1.34,0.16,0.13,0,21012.6259506635,101.22,0.9866
2015-09-10,0.49,-0.12,-0.35,0,21115.5878178217,100.84,1.0049
2015-09-11,0.44,-0.2,-0.69,0,21208.4964042201,99.83,1.0044
2015-09-14,-0.41,0.02,0.03,0,21121.5415689628,98.38,0.9959
2015-09-15,1.22,-0.2,0.28,0,21379.2243761042,100.36,1.0122
2015-09-16,0.84,0.01,0.44,0,21558.8098608634,98.71,1.0084
2015-09-17,-0.17,0.92,-1.5,0,21522.1598841,99.73,0.9983
2015-09-18,-1.62,0.5,-0.96,0,21173.5008939776,99.64,0.9838
2015-09-21,0.36,-0.96,1.24,0,21249.7254971959,99.78,1.0036
2015-09-22,-1.29,-0.29,0.14,0,20975.604038282,97.37,0.9871
2015-09-23,-0.27,-0.16,-0.16,0,20918.9699073787,99.93,0.9973
2015-09-24,-0.36,0.27,0.52,0,20843.6616157121,101.88,0.9964
2015-09-25,-0.22,-1.69,1.88,0,20797.8055601576,100.13,0.9978
2015-09-28,-2.63,-0.29,1.15,0,20250.8232739254,101.48,0.9737
2015-09-29,-0.07,-0.72,0.69,0,20236.6476976337,101.93,0.9993
2015-09-30,1.88,-0.42,-0.44,0,20617.0966743492,99.57,1.0188
2015-10-01,0.13,-0.46,-0.06,0,20643.8989000258,100.94,1.0013
2015-10-02,1.48,0.32,-0.84,0,20949.4286037462,100.84,1.0148
2015-10-05,1.93,0.62,0.77,0,21353.7525757985,100.12,1.0193
2015-10-06,-0.43,-0.24,1.65,0,21261.9314397226,100.06,0.9957
2015-10-07,0.94,0.78,-0.24,0,21461.793595256,99.26,1.0094
2015-10-08,0.84,0.23,0.74,0,21642.0726614561,99.4,1.0084
2015-10-09,0.12,0.21,-1.07,0,21668.0431486499,101.56,1.0012
2015-10-12,0.06,-0.39,-0.08,0,21681.0439745391,100.36,1.0006
2015-10-13,-0.74,-0.74,0.67,0,21520.6042491275,100,0.9926
2015-10-14,-0.6,-0.29,-0.06,0,21391.4806236327,99.85,0.994
2015-10-15,1.56,0.68,-0.09,0,21725.1877213614,99.26,1.0156
2015-10-16,0.36,-0.46,-0.32,0,21803.3983971583,101.5,1.0036
2015-10-19,0,0.16,-0.68,0,21803.3983971583,101.09,1
2015-10-20,-0.15,0.01,1.22,0,21770.6932995626,99.8,0.9985
2015-10-21,-0.74,-0.88,-0.2,0,21609.5901691458,99.58,0.9926
2015-10-22,1.5,-0.79,0.32,0,21933.734021683,101.43,1.015
2015-10-23,1.09,-0.01,-0.56,0,22172.8117225193,99.8,1.0109
2015-10-26,-0.2,-0.34,-0.73,0,22128.4660990743,99.58,0.998
2015-10-27,-0.42,-0.87,-0.93,0,22035.5265414582,101.25,0.9958
2015-10-28,1.43,1.42,0.69,0,22350.634571001,100.32,1.0143
2015-10-29,-0.2,-0.81,-0.05,0,22305.933301859,99.74,0.998
2015-10-30,-0.42,0.2,-0.56,0,22212.2483819912,99.92,0.9958
2015-11-02,1.25,0.85,-0.02,0,22489.9014867661,100.14,1.0125
2015-11-03,0.32,0.4,0.24,0,22561.8691715238,99.05,1.0032
2015-11-04,-0.26,0.33,-0.32,0,22503.2083116778,100.13,0.9974
2015-11-05,-0.08,0.03,0.49,0,22485.2057450285,99.57,0.9992
2015-11-06,0.14,0.87,0.33,0,22516.6850330715,98.55,1.0014
2015-11-09,-0.95,-0.24,-0.04,0,22302.7765252573,98.93,0.9905
2015-11-10,0.13,0,0.22,0,22331.7701347401,101.39,1.0013
2015-11-11,-0.43,-0.49,-0.18,0,22235.7435231608,99.89,0.9957
2015-11-12,-1.45,-0.53,-0.4,0,21913.3252420749,101.61,0.9855
2015-11-13,-1.07,0.32,0.37,0,21678.8526619847,99.87,0.9893
2015-11-16,1.39,-0.6,0.48,0,21980.1887139863,100.36,1.0139
2015-11-17,-0.11,-0.12,-0.65,0,21956.0105064009,99.99,0.9989
2015-11-18,1.61,-0.02,-0.08,0,22309.502275554,100.21,1.0161
2015-11-19,-0.13,-0.25,-0.16,0,22280.4999225958,100.09,0.9987
2015-11-20,0.36,0.43,-0.39,0,22360.7097223171,100.09,1.0036
2015-11-23,-0.01,0.65,-0.35,0,22358.4736513449,99.53,0.9999
2015-11-24,0.21,0.69,0.25,0,22405.4264460127,100.97,1.0021
2015-11-25,0.09,0.87,-0.54,0,22425.5913298141,98.99,1.0009
2015-11-27,0.09,0.24,-0.29,0,22445.7743620109,98.5,1.0009
2015-11-30,-0.47,0.12,0.67,0,22340.2792225095,101.87,0.9953
2015-12-01,0.97,-0.66,0.25,0,22556.9799309678,99.17,1.0097
2015-12-02,-1.01,0.24,-0.71,0,22329.1544336651,99.41,0.9899
2015-12-03,-1.5,-0.2,0.4,0,21994.2171171601,99.17,0.985
2015-12-04,1.87,-1.02,-0.48,0,22405.508977251,100.3,1.0187
2015-12-07,-0.83,-0.88,-0.68,0,22219.5432527398,97.97,0.9917
2015-12-08,-0.59,0.47,-1.21,0,22088.4479475486,100.29,0.9941
2015-12-09,-0.83,-0.35,0.4,0,21905.113829584,101.1,0.9917
2015-12-10,0.3,0.11,-0.23,0,21970.8291710727,101.47,1.003
2015-12-11,-2.03,-0.22,-0.06,0,21524.8213388999,98.54,0.9797
2015-12-14,0.29,-1.03,-0.17,0,21587.2433207828,98.3,1.0029
2015-12-15,1.1,0.05,0.79,0,21824.7029973114,100.74,1.011
2015-12-16,1.47,0.01,-0.69,0,22145.5261313718,100.89,1.0147
2015-12-17,-1.46,0.4,-0.36,0,21822.2014498538,101.29,0.9854
2015-12-18,-1.7,0.76,-0.37,0,21451.2240252063,99.89,0.983
2015-12-21,0.74,-0.18,-0.07,0,21609.9630829928,99.72,1.0074
2015-12-22,0.89,-0.07,0.52,0,21802.2917544315,101.05,1.0089
2015-12-23,1.29,0.13,0.57,0,22083.5413180636,99.26,1.0129
2015-12-24,-0.11,0.28,-0.02,0,22059.2494226138,99.08,0.9989
2015-12-28,-0.28,-0.47,-0.37,0,21997.4835242304,98.41,0.9972
2015-12-29,1.05,0.1,-0.28,0,22228.4571012349,100.12,1.0105
2015-12-30,-0.74,-0.17,-0.15,0,22063.9665186857,98.65,0.9926
2015-12-31,-0.92,-0.24,0.23,0,21860.9780267138,97.56,0.9908
2016-01-04,-1.59,-0.87,0.52,0,21513.3884760891,98.89,0.9841
2016-01-05,0.12,-0.19,0.01,0,21539.2045422604,99.94,1.0012
2016-01-06,-1.35,-0.14,0,0,21248.4252809399,100.72,0.9865
2016-01-07,-2.44,-0.29,0.08,0,20729.9637040849,97.33,0.9756
2016-01-08,-1.11,-0.49,-0.03,0,20499.8611069696,101.65,0.9889
2016-01-11,-0.06,-0.64,0.4,0,20487.5611903054,97.86,0.9994
2016-01-12,0.72,-0.42,-0.77,0,20635.0716308756,99.81,1.0072
2016-01-13,-2.67,-0.73,0.81,0,20084.1152183312,99.06,0.9733
2016-01-14,1.65,0.01,-0.4,0,20415.5031194337,100.45,1.0165
2016-01-15,-2.14,0.41,-0.24,0,19978.6113526778,102.08,0.9786
2016-01-19,-0.19,-1.34,-0.06,0,19940.6519911077,98.29,0.9981
2016-01-20,-0.94,1.88,-1.27,0,19753.2098623913,101.52,0.9906
2016-01-21,0.45,-0.52,-0.02,0,19842.0993067721,98.89,1.0045
2016-01-22,2.08,0.21,-0.2,0,20254.8149723529,100.49,1.0208
2016-01-25,-1.71,-0.39,-0.99,0,19908.4576363257,102.57,0.9829
2016-01-26,1.52,0.42,1.18,0,20211.0661923978,99.96,1.0152
2016-01-27,-1.11,-0.55,1.71,0,19986.7233576622,98,0.9889
2016-01-28,0.49,-0.47,1.26,0,20084.6583021148,100.46,1.0049
2016-01-29,2.57,0.47,0.43,0,20600.8340204791,100.27,1.0257
2016-02-01,-0.04,-0.19,-1,1,20592.5936868709,97.94,0.9996
2016-02-02,-2,-0.03,-0.37,1,20180.7418131335,98.49,0.98
2016-02-03,0.46,-0.33,0.47,1,20273.5732254739,99.91,1.0046
2016-02-04,0.27,0.12,0.35,1,20328.3118731827,100.01,1.0027
2016-02-05,-2.06,-1.07,1.64,1,19909.5486485951,98.83,0.9794
2016-02-08,-1.51,-0.02,0.83,1,19608.9144640013,101.99,0.9849
2016-02-09,-0.09,-0.47,-0.28,1,19591.2664409837,101.78,0.9991
2016-02-10,0.01,-0.05,-0.55,1,19593.2255676278,101.75,1.0001
2016-02-11,-1.17,0.5,-1.48,1,19363.9848284866,99.49,0.9883
2016-02-12,1.99,-0.52,1.1,1,19749.3281265735,100.06,1.0199
2016-02-16,1.78,0.52,-0.53,1,20100.8661672265,101.43,1.0178
2016-02-17,1.75,-0.07,-0.65,1,20452.6313251529,98.78,1.0175
2016-02-18,-0.51,-0.01,0.22,1,20348.3229053947,100.53,0.9949
2016-02-19,0.06,0.42,-0.58,1,20360.5318991379,101.1,1.0006
2016-02-22,1.43,-0.27,0.26,1,20651.6875052956,99.99,1.0143
2016-02-23,-1.22,0.46,-0.51,1,20399.736917731,99.31,0.9878
2016-02-24,0.53,0.7,-0.3,1,20507.8555233949,102.34,1.0053
2016-02-25,1.1,-0.43,0.23,1,20733.4419341523,100.54,1.011
2016-02-26,-0.01,0.81,0.29,1,20731.3685899589,100.5,0.9999
2016-02-29,-0.69,0.65,0.25,1,20588.3221466881,100.37,0.9931
2016-03-01,2.34,-0.65,0.39,1,21070.0888849207,100.21,1.0234
