"date","w_t0","w_t1","w_t2","w_t3","w_t4","w_t5","w_t6","w_cluster","fomc_d","w_even","w_t2t4t6"
2010-01-25,1,0,0,0,0,0,0,1,-1,1,0
2010-01-26,1,0,0,0,0,0,0,1,0,1,0
2010-01-27,1,0,0,0,0,0,0,1,1,1,0
2010-01-28,1,0,0,0,0,0,0,1,2,1,0
2010-01-29,1,0,0,0,0,0,0,1,3,1,0
2010-02-01,0,1,0,0,0,0,0,2,4,0,0
2010-02-02,0,1,0,0,0,0,0,2,5,0,0
2010-02-03,0,1,0,0,0,0,0,2,6,0,0
2010-02-04,0,1,0,0,0,0,0,2,7,0,0
2010-02-05,0,1,0,0,0,0,0,2,8,0,0
2010-02-08,0,0,1,0,0,0,0,3,9,1,1
2010-02-09,0,0,1,0,0,0,0,3,10,1,1
2010-02-10,0,0,1,0,0,0,0,3,11,1,1
2010-02-11,0,0,1,0,0,0,0,3,12,1,1
2010-02-12,0,0,1,0,0,0,0,3,13,1,1
2010-02-15,0,0,0,1,0,0,0,4,14,0,0
2010-02-16,0,0,0,1,0,0,0,4,15,0,0
2010-02-17,0,0,0,1,0,0,0,4,16,0,0
2010-02-18,0,0,0,1,0,0,0,4,17,0,0
2010-02-19,0,0,0,1,0,0,0,4,18,0,0
2010-02-22,0,0,0,0,1,0,0,5,19,1,1
2010-02-23,0,0,0,0,1,0,0,5,20,1,1
2010-02-24,0,0,0,0,1,0,0,5,21,1,1
2010-02-25,0,0,0,0,1,0,0,5,22,1,1
2010-02-26,0,0,0,0,1,0,0,5,23,1,1
2010-03-01,0,0,0,0,0,1,0,6,24,0,0
2010-03-02,0,0,0,0,0,1,0,6,25,0,0
2010-03-03,0,0,0,0,0,1,0,6,26,0,0
2010-03-04,0,0,0,0,0,1,0,6,27,0,0
2010-03-05,0,0,0,0,0,1,0,6,28,0,0
2010-03-08,0,0,0,0,0,0,1,7,29,1,1
2010-03-09,0,0,0,0,0,0,1,7,30,1,1
2010-03-10,0,0,0,0,0,0,1,7,31,1,1
2010-03-11,0,0,0,0,0,0,1,7,32,1,1
2010-03-12,0,0,0,0,0,0,1,7,33,1,1
2010-03-15,1,0,0,0,0,0,0,8,-1,1,0
2010-03-16,1,0,0,0,0,0,0,8,0,1,0
2010-03-17,1,0,0,0,0,0,0,8,1,1,0
2010-03-18,1,0,0,0,0,0,0,8,2,1,0
2010-03-19,1,0,0,0,0,0,0,8,3,1,0
2010-03-22,0,1,0,0,0,0,0,9,4,0,0
2010-03-23,0,1,0,0,0,0,0,9,5,0,0
2010-03-24,0,1,0,0,0,0,0,9,6,0,0
2010-03-25,0,1,0,0,0,0,0,9,7,0,0
2010-03-26,0,1,0,0,0,0,0,9,8,0,0
2010-03-29,0,0,1,0,0,0,0,10,9,1,1
2010-03-30,0,0,1,0,0,0,0,10,10,1,1
2010-03-31,0,0,1,0,0,0,0,10,11,1,1
2010-04-01,0,0,1,0,0,0,0,10,12,1,1
2010-04-02,0,0,1,0,0,0,0,10,13,1,1
2010-04-05,0,0,0,1,0,0,0,11,14,0,0
2010-04-06,0,0,0,1,0,0,0,11,15,0,0
2010-04-07,0,0,0,1,0,0,0,11,16,0,0
2010-04-08,0,0,0,1,0,0,0,11,17,0,0
2010-04-09,0,0,0,1,0,0,0,11,18,0,0
2010-04-12,0,0,0,0,1,0,0,12,19,1,1
2010-04-13,0,0,0,0,1,0,0,12,20,1,1
2010-04-14,0,0,0,0,1,0,0,12,21,1,1
2010-04-15,0,0,0,0,1,0,0,12,22,1,1
2010-04-16,0,0,0,0,1,0,0,12,23,1,1
2010-04-19,0,0,0,0,0,1,0,13,24,0,0
2010-04-20,0,0,0,0,0,1,0,13,25,0,0
2010-04-21,0,0,0,0,0,1,0,13,26,0,0
2010-04-22,0,0,0,0,0,1,0,13,27,0,0
2010-04-23,0,0,0,0,0,1,0,13,28,0,0
2010-04-26,0,0,0,0,0,0,1,14,29,1,1
2010-04-27,0,0,0,0,0,0,1,14,30,1,1
2010-04-28,0,0,0,0,0,0,1,14,31,1,1
2010-04-29,0,0,0,0,0,0,1,14,32,1,1
2010-04-30,0,0,0,0,0,0,1,14,33,1,1
2010-06-21,1,0,0,0,0,0,0,22,-1,1,0
2010-06-22,1,0,0,0,0,0,0,22,0,1,0
2010-06-23,1,0,0,0,0,0,0,22,1,1,0
2010-06-24,1,0,0,0,0,0,0,22,2,1,0
2010-06-25,1,0,0,0,0,0,0,22,3,1,0
2010-06-28,0,1,0,0,0,0,0,23,4,0,0
2010-06-29,0,1,0,0,0,0,0,23,5,0,0
2010-06-30,0,1,0,0,0,0,0,23,6,0,0
2010-07-01,0,1,0,0,0,0,0,23,7,0,0
2010-07-02,0,1,0,0,0,0,0,23,8,0,0
2010-07-05,0,0,1,0,0,0,0,24,9,1,1
2010-07-06,0,0,1,0,0,0,0,24,10,1,1
2010-07-07,0,0,1,0,0,0,0,24,11,1,1
2010-07-08,0,0,1,0,0,0,0,24,12,1,1
2010-07-09,0,0,1,0,0,0,0,24,13,1,1
2010-07-12,0,0,0,1,0,0,0,25,14,0,0
2010-07-13,0,0,0,1,0,0,0,25,15,0,0
2010-07-14,0,0,0,1,0,0,0,25,16,0,0
2010-07-15,0,0,0,1,0,0,0,25,17,0,0
2010-07-16,0,0,0,1,0,0,0,25,18,0,0
2010-07-19,0,0,0,0,1,0,0,26,19,1,1
2010-07-20,0,0,0,0,1,0,0,26,20,1,1
2010-07-21,0,0,0,0,1,0,0,26,21,1,1
2010-07-22,0,0,0,0,1,0,0,26,22,1,1
2010-07-23,0,0,0,0,1,0,0,26,23,1,1
2010-07-26,0,0,0,0,0,1,0,27,24,0,0
2010-07-27,0,0,0,0,0,1,0,27,25,0,0
2010-07-28,0,0,0,0,0,1,0,27,26,0,0
2010-07-29,0,0,0,0,0,1,0,27,27,0,0
2010-07-30,0,0,0,0,0,1,0,27,28,0,0
2010-08-02,0,0,0,0,0,0,1,28,29,1,1
2010-08-03,0,0,0,0,0,0,1,28,30,1,1
2010-08-04,0,0,0,0,0,0,1,28,31,1,1
2010-08-05,0,0,0,0,0,0,1,28,32,1,1
2010-08-06,0,0,0,0,0,0,1,28,33,1,1
2010-08-09,1,0,0,0,0,0,0,29,-1,1,0
2010-08-10,1,0,0,0,0,0,0,29,0,1,0
2010-08-11,1,0,0,0,0,0,0,29,1,1,0
2010-08-12,1,0,0,0,0,0,0,29,2,1,0
2010-08-13,1,0,0,0,0,0,0,29,3,1,0
2010-08-16,0,1,0,0,0,0,0,30,4,0,0
2010-08-17,0,1,0,0,0,0,0,30,5,0,0
2010-08-18,0,1,0,0,0,0,0,30,6,0,0
2010-08-19,0,1,0,0,0,0,0,30,7,0,0
2010-08-20,0,1,0,0,0,0,0,30,8,0,0
2010-08-23,0,0,1,0,0,0,0,31,9,1,1
2010-08-24,0,0,1,0,0,0,0,31,10,1,1
2010-08-25,0,0,1,0,0,0,0,31,11,1,1
2010-08-26,0,0,1,0,0,0,0,31,12,1,1
2010-08-27,0,0,1,0,0,0,0,31,13,1,1
2010-08-30,0,0,0,1,0,0,0,32,14,0,0
2010-08-31,0,0,0,1,0,0,0,32,15,0,0
2010-09-01,0,0,0,1,0,0,0,32,16,0,0
2010-09-02,0,0,0,1,0,0,0,32,17,0,0
2010-09-03,0,0,0,1,0,0,0,32,18,0,0
2010-09-06,0,0,0,0,1,0,0,33,19,1,1
2010-09-07,0,0,0,0,1,0,0,33,20,1,1
2010-09-08,0,0,0,0,1,0,0,33,21,1,1
2010-09-09,0,0,0,0,1,0,0,33,22,1,1
2010-09-10,0,0,0,0,1,0,0,33,23,1,1
2010-09-13,0,0,0,0,0,1,0,34,24,0,0
2010-09-14,0,0,0,0,0,1,0,34,25,0,0
2010-09-15,0,0,0,0,0,1,0,34,26,0,0
2010-09-16,0,0,0,0,0,1,0,34,27,0,0
2010-09-17,0,0,0,0,0,1,0,34,28,0,0
2010-09-20,1,0,0,0,0,0,0,35,-1,1,0
2010-09-21,1,0,0,0,0,0,0,35,0,1,0
2010-09-22,1,0,0,0,0,0,0,35,1,1,0
2010-09-23,1,0,0,0,0,0,0,35,2,1,0
2010-09-24,1,0,0,0,0,0,0,35,3,1,0
2010-09-27,0,1,0,0,0,0,0,36,4,0,0
2010-09-28,0,1,0,0,0,0,0,36,5,0,0
2010-09-29,0,1,0,0,0,0,0,36,6,0,0
2010-09-30,0,1,0,0,0,0,0,36,7,0,0
2010-10-01,0,1,0,0,0,0,0,36,8,0,0
2010-10-04,0,0,1,0,0,0,0,37,9,1,1
2010-10-05,0,0,1,0,0,0,0,37,10,1,1
2010-10-06,0,0,1,0,0,0,0,37,11,1,1
2010-10-07,0,0,1,0,0,0,0,37,12,1,1
2010-10-08,0,0,1,0,0,0,0,37,13,1,1
2010-10-11,0,0,0,1,0,0,0,38,14,0,0
2010-10-12,0,0,0,1,0,0,0,38,15,0,0
2010-10-13,0,0,0,1,0,0,0,38,16,0,0
2010-10-14,0,0,0,1,0,0,0,38,17,0,0
2010-10-15,0,0,0,1,0,0,0,38,18,0,0
2010-10-18,0,0,0,0,1,0,0,39,19,1,1
2010-10-19,0,0,0,0,1,0,0,39,20,1,1
2010-10-20,0,0,0,0,1,0,0,39,21,1,1
2010-10-21,0,0,0,0,1,0,0,39,22,1,1
2010-10-22,0,0,0,0,1,0,0,39,23,1,1
2010-10-25,0,0,0,0,0,1,0,40,24,0,0
2010-10-26,0,0,0,0,0,1,0,40,25,0,0
2010-10-27,0,0,0,0,0,1,0,40,26,0,0
2010-10-28,0,0,0,0,0,1,0,40,27,0,0
2010-10-29,0,0,0,0,0,1,0,40,28,0,0
2010-11-01,1,0,0,0,0,0,0,41,-1,1,0
2010-11-02,1,0,0,0,0,0,0,41,0,1,0
2010-11-03,1,0,0,0,0,0,0,41,1,1,0
2010-11-04,1,0,0,0,0,0,0,41,2,1,0
2010-11-05,1,0,0,0,0,0,0,41,3,1,0
2010-11-08,0,1,0,0,0,0,0,42,4,0,0
2010-11-09,0,1,0,0,0,0,0,42,5,0,0
2010-11-10,0,1,0,0,0,0,0,42,6,0,0
2010-11-11,0,1,0,0,0,0,0,42,7,0,0
2010-11-12,0,1,0,0,0,0,0,42,8,0,0
2010-11-15,0,0,1,0,0,0,0,43,9,1,1
2010-11-16,0,0,1,0,0,0,0,43,10,1,1
2010-11-17,0,0,1,0,0,0,0,43,11,1,1
2010-11-18,0,0,1,0,0,0,0,43,12,1,1
2010-11-19,0,0,1,0,0,0,0,43,13,1,1
2010-11-22,0,0,0,1,0,0,0,44,14,0,0
2010-11-23,0,0,0,1,0,0,0,44,15,0,0
2010-11-24,0,0,0,1,0,0,0,44,16,0,0
2010-11-25,0,0,0,1,0,0,0,44,17,0,0
2010-11-26,0,0,0,1,0,0,0,44,18,0,0
2010-11-29,0,0,0,0,1,0,0,45,19,1,1
2010-11-30,0,0,0,0,1,0,0,45,20,1,1
2010-12-01,0,0,0,0,1,0,0,45,21,1,1
2010-12-02,0,0,0,0,1,0,0,45,22,1,1
2010-12-03,0,0,0,0,1,0,0,45,23,1,1
2010-12-06,0,0,0,0,0,1,0,46,24,0,0
2010-12-07,0,0,0,0,0,1,0,46,25,0,0
2010-12-08,0,0,0,0,0,1,0,46,26,0,0
2010-12-09,0,0,0,0,0,1,0,46,27,0,0
2010-12-10,0,0,0,0,0,1,0,46,28,0,0
2010-12-13,1,0,0,0,0,0,0,47,-1,1,0
2010-12-14,1,0,0,0,0,0,0,47,0,1,0
2010-12-15,1,0,0,0,0,0,0,47,1,1,0
2010-12-16,1,0,0,0,0,0,0,47,2,1,0
2010-12-17,1,0,0,0,0,0,0,47,3,1,0
2010-12-20,0,1,0,0,0,0,0,48,4,0,0
2010-12-21,0,1,0,0,0,0,0,48,5,0,0
2010-12-22,0,1,0,0,0,0,0,48,6,0,0
2010-12-23,0,1,0,0,0,0,0,48,7,0,0
2010-12-24,0,1,0,0,0,0,0,48,8,0,0
2010-12-27,0,0,1,0,0,0,0,49,9,1,1
2010-12-28,0,0,1,0,0,0,0,49,10,1,1
2010-12-29,0,0,1,0,0,0,0,49,11,1,1
2010-12-30,0,0,1,0,0,0,0,49,12,1,1
2010-12-31,0,0,1,0,0,0,0,49,13,1,1
2011-01-03,0,0,0,1,0,0,0,50,14,0,0
2011-01-04,0,0,0,1,0,0,0,50,15,0,0
2011-01-05,0,0,0,1,0,0,0,50,16,0,0
2011-01-06,0,0,0,1,0,0,0,50,17,0,0
2011-01-07,0,0,0,1,0,0,0,50,18,0,0
2011-01-10,0,0,0,0,1,0,0,51,19,1,1
2011-01-11,0,0,0,0,1,0,0,51,20,1,1
2011-01-12,0,0,0,0,1,0,0,51,21,1,1
2011-01-13,0,0,0,0,1,0,0,51,22,1,1
2011-01-14,0,0,0,0,1,0,0,51,23,1,1
2011-01-17,0,0,0,0,0,1,0,52,24,0,0
2011-01-18,0,0,0,0,0,1,0,52,25,0,0
2011-01-19,0,0,0,0,0,1,0,52,26,0,0
2011-01-20,0,0,0,0,0,1,0,52,27,0,0
2011-01-21,0,0,0,0,0,1,0,52,28,0,0
2011-01-24,1,0,0,0,0,0,0,53,-1,1,0
2011-01-25,1,0,0,0,0,0,0,53,0,1,0
2011-01-26,1,0,0,0,0,0,0,53,1,1,0
2011-01-27,1,0,0,0,0,0,0,53,2,1,0
2011-01-28,1,0,0,0,0,0,0,53,3,1,0
2011-01-31,0,1,0,0,0,0,0,54,4,0,0
2011-02-01,0,1,0,0,0,0,0,54,5,0,0
2011-02-02,0,1,0,0,0,0,0,54,6,0,0
2011-02-03,0,1,0,0,0,0,0,54,7,0,0
2011-02-04,0,1,0,0,0,0,0,54,8,0,0
2011-02-07,0,0,1,0,0,0,0,55,9,1,1
2011-02-08,0,0,1,0,0,0,0,55,10,1,1
2011-02-09,0,0,1,0,0,0,0,55,11,1,1
2011-02-10,0,0,1,0,0,0,0,55,12,1,1
2011-02-11,0,0,1,0,0,0,0,55,13,1,1
2011-02-14,0,0,0,1,0,0,0,56,14,0,0
2011-02-15,0,0,0,1,0,0,0,56,15,0,0
2011-02-16,0,0,0,1,0,0,0,56,16,0,0
2011-02-17,0,0,0,1,0,0,0,56,17,0,0
2011-02-18,0,0,0,1,0,0,0,56,18,0,0
2011-02-21,0,0,0,0,1,0,0,57,19,1,1
2011-02-22,0,0,0,0,1,0,0,57,20,1,1
2011-02-23,0,0,0,0,1,0,0,57,21,1,1
2011-02-24,0,0,0,0,1,0,0,57,22,1,1
2011-02-25,0,0,0,0,1,0,0,57,23,1,1
2011-02-28,0,0,0,0,0,1,0,58,24,0,0
2011-03-01,0,0,0,0,0,1,0,58,25,0,0
2011-03-02,0,0,0,0,0,1,0,58,26,0,0
2011-03-03,0,0,0,0,0,1,0,58,27,0,0
2011-03-04,0,0,0,0,0,1,0,58,28,0,0
2011-03-07,0,0,0,0,0,0,1,59,29,1,1
2011-03-08,0,0,0,0,0,0,1,59,30,1,1
2011-03-09,0,0,0,0,0,0,1,59,31,1,1
2011-03-10,0,0,0,0,0,0,1,59,32,1,1
2011-03-11,0,0,0,0,0,0,1,59,33,1,1
2011-03-14,1,0,0,0,0,0,0,60,-1,1,0
2011-03-15,1,0,0,0,0,0,0,60,0,1,0
2011-03-16,1,0,0,0,0,0,0,60,1,1,0
2011-03-17,1,0,0,0,0,0,0,60,2,1,0
2011-03-18,1,0,0,0,0,0,0,60,3,1,0
2011-03-21,0,1,0,0,0,0,0,61,4,0,0
2011-03-22,0,1,0,0,0,0,0,61,5,0,0
2011-03-23,0,1,0,0,0,0,0,61,6,0,0
2011-03-24,0,1,0,0,0,0,0,61,7,0,0
2011-03-25,0,1,0,0,0,0,0,61,8,0,0
2011-03-28,0,0,1,0,0,0,0,62,9,1,1
2011-03-29,0,0,1,0,0,0,0,62,10,1,1
2011-03-30,0,0,1,0,0,0,0,62,11,1,1
2011-03-31,0,0,1,0,0,0,0,62,12,1,1
2011-04-01,0,0,1,0,0,0,0,62,13,1,1
2011-04-04,0,0,0,1,0,0,0,63,14,0,0
2011-04-05,0,0,0,1,0,0,0,63,15,0,0
2011-04-06,0,0,0,1,0,0,0,63,16,0,0
2011-04-07,0,0,0,1,0,0,0,63,17,0,0
2011-04-08,0,0,0,1,0,0,0,63,18,0,0
2011-04-11,0,0,0,0,1,0,0,64,19,1,1
2011-04-12,0,0,0,0,1,0,0,64,20,1,1
2011-04-13,0,0,0,0,1,0,0,64,21,1,1
2011-04-14,0,0,0,0,1,0,0,64,22,1,1
2011-04-15,0,0,0,0,1,0,0,64,23,1,1
2011-04-18,0,0,0,0,0,1,0,65,24,0,0
2011-04-19,0,0,0,0,0,1,0,65,25,0,0
2011-04-20,0,0,0,0,0,1,0,65,26,0,0
2011-04-21,0,0,0,0,0,1,0,65,27,0,0
2011-04-22,0,0,0,0,0,1,0,65,28,0,0
2011-04-25,1,0,0,0,0,0,0,66,-1,1,0
2011-04-26,1,0,0,0,0,0,0,66,0,1,0
2011-04-27,1,0,0,0,0,0,0,66,1,1,0
2011-04-28,1,0,0,0,0,0,0,66,2,1,0
2011-04-29,1,0,0,0,0,0,0,66,3,1,0
2011-05-02,0,1,0,0,0,0,0,67,4,0,0
2011-05-03,0,1,0,0,0,0,0,67,5,0,0
2011-05-04,0,1,0,0,0,0,0,67,6,0,0
2011-05-05,0,1,0,0,0,0,0,67,7,0,0
2011-05-06,0,1,0,0,0,0,0,67,8,0,0
2011-05-09,0,0,1,0,0,0,0,68,9,1,1
2011-05-10,0,0,1,0,0,0,0,68,10,1,1
2011-05-11,0,0,1,0,0,0,0,68,11,1,1
2011-05-12,0,0,1,0,0,0,0,68,12,1,1
2011-05-13,0,0,1,0,0,0,0,68,13,1,1
2011-05-16,0,0,0,1,0,0,0,69,14,0,0
2011-05-17,0,0,0,1,0,0,0,69,15,0,0
2011-05-18,0,0,0,1,0,0,0,69,16,0,0
2011-05-19,0,0,0,1,0,0,0,69,17,0,0
2011-05-20,0,0,0,1,0,0,0,69,18,0,0
2011-05-23,0,0,0,0,1,0,0,70,19,1,1
2011-05-24,0,0,0,0,1,0,0,70,20,1,1
2011-05-25,0,0,0,0,1,0,0,70,21,1,1
2011-05-26,0,0,0,0,1,0,0,70,22,1,1
2011-05-27,0,0,0,0,1,0,0,70,23,1,1
2011-05-30,0,0,0,0,0,1,0,71,24,0,0
2011-05-31,0,0,0,0,0,1,0,71,25,0,0
2011-06-01,0,0,0,0,0,1,0,71,26,0,0
2011-06-02,0,0,0,0,0,1,0,71,27,0,0
2011-06-03,0,0,0,0,0,1,0,71,28,0,0
2011-06-06,0,0,0,0,0,0,1,72,29,1,1
2011-06-07,0,0,0,0,0,0,1,72,30,1,1
2011-06-08,0,0,0,0,0,0,1,72,31,1,1
2011-06-09,0,0,0,0,0,0,1,72,32,1,1
2011-06-10,0,0,0,0,0,0,1,72,33,1,1
2011-06-20,1,0,0,0,0,0,0,74,-1,1,0
2011-06-21,1,0,0,0,0,0,0,74,0,1,0
2011-06-22,1,0,0,0,0,0,0,74,1,1,0
2011-06-23,1,0,0,0,0,0,0,74,2,1,0
2011-06-24,1,0,0,0,0,0,0,74,3,1,0
2011-06-27,0,1,0,0,0,0,0,75,4,0,0
2011-06-28,0,1,0,0,0,0,0,75,5,0,0
2011-06-29,0,1,0,0,0,0,0,75,6,0,0
2011-06-30,0,1,0,0,0,0,0,75,7,0,0
2011-07-01,0,1,0,0,0,0,0,75,8,0,0
2011-07-04,0,0,1,0,0,0,0,76,9,1,1
2011-07-05,0,0,1,0,0,0,0,76,10,1,1
2011-07-06,0,0,1,0,0,0,0,76,11,1,1
2011-07-07,0,0,1,0,0,0,0,76,12,1,1
2011-07-08,0,0,1,0,0,0,0,76,13,1,1
2011-07-11,0,0,0,1,0,0,0,77,14,0,0
2011-07-12,0,0,0,1,0,0,0,77,15,0,0
2011-07-13,0,0,0,1,0,0,0,77,16,0,0
2011-07-14,0,0,0,1,0,0,0,77,17,0,0
2011-07-15,0,0,0,1,0,0,0,77,18,0,0
2011-07-18,0,0,0,0,1,0,0,78,19,1,1
2011-07-19,0,0,0,0,1,0,0,78,20,1,1
2011-07-20,0,0,0,0,1,0,0,78,21,1,1
2011-07-21,0,0,0,0,1,0,0,78,22,1,1
2011-07-22,0,0,0,0,1,0,0,78,23,1,1
2011-07-25,0,0,0,0,0,1,0,79,24,0,0
2011-07-26,0,0,0,0,0,1,0,79,25,0,0
2011-07-27,0,0,0,0,0,1,0,79,26,0,0
2011-07-28,0,0,0,0,0,1,0,79,27,0,0
2011-07-29,0,0,0,0,0,1,0,79,28,0,0
2011-08-01,0,0,0,0,0,0,1,80,29,1,1
2011-08-02,0,0,0,0,0,0,1,80,30,1,1
2011-08-03,0,0,0,0,0,0,1,80,31,1,1
2011-08-04,0,0,0,0,0,0,1,80,32,1,1
2011-08-05,0,0,0,0,0,0,1,80,33,1,1
2011-08-08,1,0,0,0,0,0,0,81,-1,1,0
2011-08-09,1,0,0,0,0,0,0,81,0,1,0
2011-08-10,1,0,0,0,0,0,0,81,1,1,0
2011-08-11,1,0,0,0,0,0,0,81,2,1,0
2011-08-12,1,0,0,0,0,0,0,81,3,1,0
2011-08-15,0,1,0,0,0,0,0,82,4,0,0
2011-08-16,0,1,0,0,0,0,0,82,5,0,0
2011-08-17,0,1,0,0,0,0,0,82,6,0,0
2011-08-18,0,1,0,0,0,0,0,82,7,0,0
2011-08-19,0,1,0,0,0,0,0,82,8,0,0
2011-08-22,0,0,1,0,0,0,0,83,9,1,1
2011-08-23,0,0,1,0,0,0,0,83,10,1,1
2011-08-24,0,0,1,0,0,0,0,83,11,1,1
2011-08-25,0,0,1,0,0,0,0,83,12,1,1
2011-08-26,0,0,1,0,0,0,0,83,13,1,1
2011-08-29,0,0,0,1,0,0,0,84,14,0,0
2011-08-30,0,0,0,1,0,0,0,84,15,0,0
2011-08-31,0,0,0,1,0,0,0,84,16,0,0
2011-09-01,0,0,0,1,0,0,0,84,17,0,0
2011-09-02,0,0,0,1,0,0,0,84,18,0,0
2011-09-05,0,0,0,0,1,0,0,85,19,1,1
2011-09-06,0,0,0,0,1,0,0,85,20,1,1
2011-09-07,0,0,0,0,1,0,0,85,21,1,1
2011-09-08,0,0,0,0,1,0,0,85,22,1,1
2011-09-09,0,0,0,0,1,0,0,85,23,1,1
2011-09-12,0,0,0,0,0,1,0,86,24,0,0
2011-09-13,0,0,0,0,0,1,0,86,25,0,0
2011-09-14,0,0,0,0,0,1,0,86,26,0,0
2011-09-15,0,0,0,0,0,1,0,86,27,0,0
2011-09-16,0,0,0,0,0,1,0,86,28,0,0
2011-09-19,1,0,0,0,0,0,0,87,-1,1,0
2011-09-20,1,0,0,0,0,0,0,87,0,1,0
2011-09-21,1,0,0,0,0,0,0,87,1,1,0
2011-09-22,1,0,0,0,0,0,0,87,2,1,0
2011-09-23,1,0,0,0,0,0,0,87,3,1,0
2011-09-26,0,1,0,0,0,0,0,88,4,0,0
2011-09-27,0,1,0,0,0,0,0,88,5,0,0
2011-09-28,0,1,0,0,0,0,0,88,6,0,0
2011-09-29,0,1,0,0,0,0,0,88,7,0,0
2011-09-30,0,1,0,0,0,0,0,88,8,0,0
2011-10-03,0,0,1,0,0,0,0,89,9,1,1
2011-10-04,0,0,1,0,0,0,0,89,10,1,1
2011-10-05,0,0,1,0,0,0,0,89,11,1,1
2011-10-06,0,0,1,0,0,0,0,89,12,1,1
2011-10-07,0,0,1,0,0,0,0,89,13,1,1
2011-10-10,0,0,0,1,0,0,0,90,14,0,0
2011-10-11,0,0,0,1,0,0,0,90,15,0,0
2011-10-12,0,0,0,1,0,0,0,90,16,0,0
2011-10-13,0,0,0,1,0,0,0,90,17,0,0
2011-10-14,0,0,0,1,0,0,0,90,18,0,0
2011-10-17,0,0,0,0,1,0,0,91,19,1,1
2011-10-18,0,0,0,0,1,0,0,91,20,1,1
2011-10-19,0,0,0,0,1,0,0,91,21,1,1
2011-10-20,0,0,0,0,1,0,0,91,22,1,1
2011-10-21,0,0,0,0,1,0,0,91,23,1,1
2011-10-24,0,0,0,0,0,1,0,92,24,0,0
2011-10-25,0,0,0,0,0,1,0,92,25,0,0
2011-10-26,0,0,0,0,0,1,0,92,26,0,0
2011-10-27,0,0,0,0,0,1,0,92,27,0,0
2011-10-28,0,0,0,0,0,1,0,92,28,0,0
2011-10-31,1,0,0,0,0,0,0,93,-1,1,0
2011-11-01,1,0,0,0,0,0,0,93,0,1,0
2011-11-02,1,0,0,0,0,0,0,93,1,1,0
2011-11-03,1,0,0,0,0,0,0,93,2,1,0
2011-11-04,1,0,0,0,0,0,0,93,3,1,0
2011-11-07,0,1,0,0,0,0,0,94,4,0,0
2011-11-08,0,1,0,0,0,0,0,94,5,0,0
2011-11-09,0,1,0,0,0,0,0,94,6,0,0
2011-11-10,0,1,0,0,0,0,0,94,7,0,0
2011-11-11,0,1,0,0,0,0,0,94,8,0,0
2011-11-14,0,0,1,0,0,0,0,95,9,1,1
2011-11-15,0,0,1,0,0,0,0,95,10,1,1
2011-11-16,0,0,1,0,0,0,0,95,11,1,1
2011-11-17,0,0,1,0,0,0,0,95,12,1,1
2011-11-18,0,0,1,0,0,0,0,95,13,1,1
2011-11-21,0,0,0,1,0,0,0,96,14,0,0
2011-11-22,0,0,0,1,0,0,0,96,15,0,0
2011-11-23,0,0,0,1,0,0,0,96,16,0,0
2011-11-24,0,0,0,1,0,0,0,96,17,0,0
2011-11-25,0,0,0,1,0,0,0,96,18,0,0
2011-11-28,0,0,0,0,1,0,0,97,19,1,1
2011-11-29,0,0,0,0,1,0,0,97,20,1,1
2011-11-30,0,0,0,0,1,0,0,97,21,1,1
2011-12-01,0,0,0,0,1,0,0,97,22,1,1
2011-12-02,0,0,0,0,1,0,0,97,23,1,1
2011-12-05,0,0,0,0,0,1,0,98,24,0,0
2011-12-06,0,0,0,0,0,1,0,98,25,0,0
2011-12-07,0,0,0,0,0,1,0,98,26,0,0
2011-12-08,0,0,0,0,0,1,0,98,27,0,0
2011-12-09,0,0,0,0,0,1,0,98,28,0,0
2011-12-12,1,0,0,0,0,0,0,99,-1,1,0
2011-12-13,1,0,0,0,0,0,0,99,0,1,0
2011-12-14,1,0,0,0,0,0,0,99,1,1,0
2011-12-15,1,0,0,0,0,0,0,99,2,1,0
2011-12-16,1,0,0,0,0,0,0,99,3,1,0
2011-12-19,0,1,0,0,0,0,0,100,4,0,0
2011-12-20,0,1,0,0,0,0,0,100,5,0,0
2011-12-21,0,1,0,0,0,0,0,100,6,0,0
2011-12-22,0,1,0,0,0,0,0,100,7,0,0
2011-12-23,0,1,0,0,0,0,0,100,8,0,0
2011-12-26,0,0,1,0,0,0,0,101,9,1,1
2011-12-27,0,0,1,0,0,0,0,101,10,1,1
2011-12-28,0,0,1,0,0,0,0,101,11,1,1
2011-12-29,0,0,1,0,0,0,0,101,12,1,1
2011-12-30,0,0,1,0,0,0,0,101,13,1,1
2012-01-02,0,0,0,1,0,0,0,102,14,0,0
2012-01-03,0,0,0,1,0,0,0,102,15,0,0
2012-01-04,0,0,0,1,0,0,0,102,16,0,0
2012-01-05,0,0,0,1,0,0,0,102,17,0,0
2012-01-06,0,0,0,1,0,0,0,102,18,0,0
2012-01-09,0,0,0,0,1,0,0,103,19,1,1
2012-01-10,0,0,0,0,1,0,0,103,20,1,1
2012-01-11,0,0,0,0,1,0,0,103,21,1,1
2012-01-12,0,0,0,0,1,0,0,103,22,1,1
2012-01-13,0,0,0,0,1,0,0,103,23,1,1
2012-01-16,0,0,0,0,0,1,0,104,24,0,0
2012-01-17,0,0,0,0,0,1,0,104,25,0,0
2012-01-18,0,0,0,0,0,1,0,104,26,0,0
2012-01-19,0,0,0,0,0,1,0,104,27,0,0
2012-01-20,0,0,0,0,0,1,0,104,28,0,0
